epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,29851.2,1.07451,0.63661,1.02584,0.82184,0.66684,0.74272,0.48173,1.03898,0.57842,1.02874,0.0088021,0.0088021,0.0088021
123,30112.8,1.07811,0.64613,1.02669,0.82696,0.65686,0.73897,0.48312,1.0427,0.57606,1.02707,0.0087922,0.0087922,0.0087922
124,30374.8,1.07756,0.63737,1.02019,0.82901,0.66379,0.74669,0.48314,1.03774,0.57755,1.02586,0.0087823,0.0087823,0.0087823
125,30642,1.07517,0.63468,1.01678,0.83629,0.67467,0.7452,0.48014,1.03786,0.57809,1.02528,0.0087724,0.0087724,0.0087724
126,30900.2,1.06712,0.63369,1.02585,0.84313,0.66713,0.7459,0.48612,1.03644,0.57321,1.02463,0.0087625,0.0087625,0.0087625
127,31175.5,1.06947,0.63391,1.01773,0.82414,0.66579,0.7411,0.48152,1.04248,0.57127,1.02853,0.0087526,0.0087526,0.0087526
128,31438.1,1.06577,0.63255,1.02024,0.83834,0.67115,0.74547,0.48362,1.03507,0.5724,1.02456,0.0087427,0.0087427,0.0087427
129,31695.5,1.06596,0.6341,1.02161,0.84984,0.66032,0.74785,0.49039,1.03906,0.571,1.02538,0.0087328,0.0087328,0.0087328
130,31955.6,1.07444,0.63617,1.02134,0.82333,0.67454,0.74571,0.48769,1.0378,0.57479,1.02327,0.0087229,0.0087229,0.0087229
131,32219.3,1.07166,0.63061,1.01902,0.80396,0.67018,0.7409,0.48372,1.03398,0.57182,1.0215,0.008713,0.008713,0.008713
132,32473.9,1.06598,0.63116,1.02152,0.81181,0.68618,0.74937,0.49151,1.03099,0.56874,1.02152,0.0087031,0.0087031,0.0087031
133,32727.7,1.05928,0.62848,1.01716,0.85707,0.66556,0.74937,0.49064,1.03219,0.56834,1.02267,0.0086932,0.0086932,0.0086932
134,32979.9,1.06151,0.62805,1.01767,0.83294,0.66595,0.74865,0.48862,1.03006,0.56876,1.01998,0.0086833,0.0086833,0.0086833
135,33250.8,1.06306,0.6197,1.01863,0.83752,0.66279,0.75043,0.49888,1.03267,0.56561,1.0221,0.0086734,0.0086734,0.0086734
136,33633.4,1.0557,0.62317,1.01174,0.8432,0.67094,0.75935,0.50064,1.02931,0.5624,1.02,0.0086635,0.0086635,0.0086635
137,33833.7,1.06094,0.6246,1.01412,0.8255,0.67279,0.75122,0.49391,1.02995,0.56438,1.01961,0.0086536,0.0086536,0.0086536
138,34030,1.05658,0.61904,1.01534,0.84596,0.66851,0.7553,0.49682,1.02551,0.55874,1.01775,0.0086437,0.0086437,0.0086437
139,34226.1,1.0636,0.62038,1.01081,0.84347,0.67439,0.75591,0.49812,1.02538,0.55847,1.01628,0.0086338,0.0086338,0.0086338
140,34424.7,1.05465,0.62132,1.01203,0.81719,0.68162,0.75254,0.49437,1.02825,0.55981,1.02071,0.0086239,0.0086239,0.0086239
141,34621.6,1.05266,0.61746,1.00912,0.81729,0.66513,0.75468,0.49528,1.03022,0.56412,1.01844,0.008614,0.008614,0.008614
142,34818.5,1.05564,0.61619,1.00787,0.83765,0.66875,0.7596,0.50096,1.02785,0.56086,1.01665,0.0086041,0.0086041,0.0086041
143,35016.1,1.0551,0.62262,1.01307,0.81963,0.68633,0.7603,0.5025,1.02076,0.55607,1.01573,0.0085942,0.0085942,0.0085942
144,35212.9,1.05464,0.62123,1.01254,0.83539,0.68681,0.76131,0.50206,1.02187,0.55277,1.01559,0.0085843,0.0085843,0.0085843
145,35410,1.0586,0.62338,1.00787,0.82254,0.68765,0.76322,0.50104,1.01931,0.55152,1.01204,0.0085744,0.0085744,0.0085744
146,35607.3,1.05139,0.61777,1.00667,0.84637,0.67476,0.76345,0.50172,1.01858,0.55604,1.01183,0.0085645,0.0085645,0.0085645
147,35805,1.05371,0.62004,1.01058,0.8074,0.70083,0.76562,0.5045,1.02489,0.55524,1.01623,0.0085546,0.0085546,0.0085546
148,36003.7,1.04604,0.61418,1.00603,0.82344,0.68593,0.76213,0.50318,1.01765,0.55159,1.01576,0.0085447,0.0085447,0.0085447
149,36200.6,1.05182,0.61975,1.00746,0.83231,0.67693,0.7596,0.5012,1.01904,0.55642,1.01461,0.0085348,0.0085348,0.0085348
150,36397.4,1.05221,0.61298,1.01244,0.82277,0.69113,0.76248,0.50172,1.01831,0.5532,1.01387,0.0085249,0.0085249,0.0085249
151,36594.6,1.02984,0.6044,1.00155,0.83218,0.68498,0.76055,0.5034,1.01455,0.55242,1.01104,0.008515,0.008515,0.008515
152,36792.3,1.03202,0.6042,1.00414,0.85916,0.68263,0.76556,0.50264,1.01501,0.54792,1.01187,0.0085051,0.0085051,0.0085051
153,36989.1,1.04541,0.60799,1.00505,0.82577,0.70136,0.77038,0.50603,1.01407,0.54565,1.01046,0.0084952,0.0084952,0.0084952
154,37185.3,1.04683,0.61275,1.00207,0.82933,0.69133,0.76103,0.50173,1.01688,0.54907,1.01219,0.0084853,0.0084853,0.0084853
155,37381.9,1.04079,0.61092,1.00472,0.81145,0.6893,0.76028,0.50498,1.01403,0.54835,1.01073,0.0084754,0.0084754,0.0084754
156,37580.2,1.05494,0.61004,1.00409,0.82808,0.69647,0.76603,0.50792,1.012,0.54363,1.0121,0.0084655,0.0084655,0.0084655
157,37776.6,1.04488,0.61243,1.00275,0.84074,0.69031,0.76758,0.50806,1.01367,0.54321,1.01223,0.0084556,0.0084556,0.0084556
158,37973.7,1.03858,0.60779,1.0023,0.84958,0.6839,0.76868,0.50687,1.01251,0.54477,1.01107,0.0084457,0.0084457,0.0084457
159,38169.7,1.03233,0.60008,0.99766,0.82797,0.68747,0.76385,0.50346,1.01293,0.54522,1.0089,0.0084358,0.0084358,0.0084358
160,38365.6,1.04396,0.60724,1.00015,0.83321,0.68327,0.76812,0.5051,1.01274,0.54454,1.01064,0.0084259,0.0084259,0.0084259
161,38561.6,1.04238,0.60999,0.99924,0.81114,0.71013,0.76994,0.50619,1.00997,0.54359,1.00897,0.008416,0.008416,0.008416
162,38757.8,1.03539,0.60267,1.00118,0.82925,0.7036,0.76817,0.50842,1.01112,0.54414,1.01094,0.0084061,0.0084061,0.0084061
163,38953.4,1.02921,0.60279,0.99924,0.8459,0.69049,0.77,0.50839,1.01116,0.54081,1.00954,0.0083962,0.0083962,0.0083962
164,39149.2,1.03561,0.59617,0.99903,0.82937,0.70067,0.77028,0.50797,1.00509,0.54123,1.00614,0.0083863,0.0083863,0.0083863
165,39345.1,1.03293,0.59811,0.99585,0.82091,0.70034,0.7718,0.51051,1.00566,0.53927,1.00756,0.0083764,0.0083764,0.0083764
166,39541.9,1.02683,0.59658,0.99547,0.841,0.6945,0.77171,0.5125,1.00744,0.53712,1.00776,0.0083665,0.0083665,0.0083665
167,39738.8,1.03282,0.59997,0.99459,0.84502,0.68738,0.77189,0.51396,1.00508,0.53588,1.00558,0.0083566,0.0083566,0.0083566
168,39941.8,1.02701,0.59501,0.99642,0.83181,0.69506,0.77043,0.5128,1.00602,0.53699,1.00626,0.0083467,0.0083467,0.0083467
169,40140.4,1.03262,0.59891,0.99843,0.8475,0.69321,0.76939,0.50973,1.00799,0.5383,1.00602,0.0083368,0.0083368,0.0083368
170,40337.3,1.03541,0.59813,0.99393,0.86284,0.68748,0.77247,0.51171,1.00634,0.5385,1.00565,0.0083269,0.0083269,0.0083269
171,40533.5,1.03251,0.59423,0.99199,0.83676,0.69501,0.7747,0.51418,1.00448,0.53941,1.00515,0.008317,0.008317,0.008317
172,40729.3,1.02548,0.59414,0.99635,0.84455,0.69393,0.77216,0.51133,1.00773,0.53931,1.00632,0.0083071,0.0083071,0.0083071
173,40925.5,1.03121,0.59897,0.99162,0.87456,0.68381,0.77732,0.51554,1.00524,0.53691,1.0033,0.0082972,0.0082972,0.0082972
174,41121.7,1.03033,0.59842,0.99678,0.85407,0.68472,0.77202,0.51416,1.00399,0.53432,1.00374,0.0082873,0.0082873,0.0082873
